"","health_board","LSOA_name","LSOA_code","patients","Locality","total_locality_pop","prop_of_locality","Code","items","cost","quantity","item","items_per_lsoa","cost_per_lsoa","quantity_per_lsoa"
"5403","Betsi Cadwaladr University Health Board","Wrexham 012A","W01000381",1202,"Wrexham",138894,0.0086540815297997,"6B4",53858,420550.4785,1823870,"antipsych",466.091523031952,3639.47812833528,15783.9196797558
"5404","Betsi Cadwaladr University Health Board","Wrexham 012B","W01000382",1391,"Wrexham",138894,0.0100148314542025,"6B4",53858,420550.4785,1823870,"antipsych",539.378792460437,4211.74216016171,18265.7506443763
"5405","Betsi Cadwaladr University Health Board","Wrexham 020A","W01000383",0,"Wrexham",138894,0,"6B4",53858,420550.4785,1823870,"antipsych",0,0,0
"5406","Betsi Cadwaladr University Health Board","Wrexham 020B","W01000384",151,"Wrexham",138894,0.00108715999251228,"6B4",53858,420550.4785,1823870,"antipsych",58.5522628767261,457.205655057094,1982.83849554336
"5407","Betsi Cadwaladr University Health Board","Wrexham 014C","W01000385",1668,"Wrexham",138894,0.0120091580629833,"6B4",53858,420550.4785,1823870,"antipsych",646.789234956154,5050.45716976975,21903.1431163333
"5408","Betsi Cadwaladr University Health Board","Wrexham 015A","W01000386",1553,"Wrexham",138894,0.011181188532262,"6B4",53858,420550.4785,1823870,"antipsych",602.196451970567,4702.2541874415,20393.0343283367
"5409","Betsi Cadwaladr University Health Board","Wrexham 008D","W01000387",1100,"Wrexham",138894,0.00791970855472519,"6B4",53858,420550.4785,1823870,"antipsych",426.539663340389,3330.63722227022,14444.5188417066
"5410","Betsi Cadwaladr University Health Board","Wrexham 008E","W01000388",1173,"Wrexham",138894,0.00844528921335695,"6B4",53858,420550.4785,1823870,"antipsych",454.846386452979,3551.67041974815,15403.1096375653
"5411","Betsi Cadwaladr University Health Board","Wrexham 017D","W01000389",2058,"Wrexham",138894,0.0148170547323858,"6B4",53858,420550.4785,1823870,"antipsych",798.016933776837,6231.31945766556,27024.3816147566
"5412","Betsi Cadwaladr University Health Board","Wrexham 020C","W01000390",2431,"Wrexham",138894,0.0175025559059427,"6B4",53858,420550.4785,1823870,"antipsych",942.65265598226,7360.70826121719,31922.3866401716
"5413","Betsi Cadwaladr University Health Board","Wrexham 003D","W01000391",1441,"Wrexham",138894,0.01037481820669,"6B4",53858,420550.4785,1823870,"antipsych",558.76695897591,4363.13476117399,18922.3196826357
"5414","Betsi Cadwaladr University Health Board","Wrexham 003E","W01000392",1767,"Wrexham",138894,0.0127219318329085,"6B4",53858,420550.4785,1823870,"antipsych",685.177804656789,5350.21451977407,23203.1498120869
"5415","Betsi Cadwaladr University Health Board","Wrexham 009C","W01000393",2131,"Wrexham",138894,0.0153426353910176,"6B4",53858,420550.4785,1823870,"antipsych",826.323656889427,6452.35265514349,27982.9724106153
"5416","Betsi Cadwaladr University Health Board","Wrexham 016A","W01000394",1266,"Wrexham",138894,0.00911486457298371,"6B4",53858,420550.4785,1823870,"antipsych",490.908376171757,3833.260657631,16624.3280487278
"5417","Betsi Cadwaladr University Health Board","Wrexham 016B","W01000395",1139,"Wrexham",138894,0.00820049822166544,"6B4",53858,420550.4785,1823870,"antipsych",441.662433222457,3448.7234510598,14956.642691549
"5418","Betsi Cadwaladr University Health Board","Wrexham 020H","W01000396",0,"Wrexham",138894,0,"6B4",53858,420550.4785,1823870,"antipsych",0,0,0
"5419","Betsi Cadwaladr University Health Board","Wrexham 020I","W01000397",0,"Wrexham",138894,0,"6B4",53858,420550.4785,1823870,"antipsych",0,0,0
"5420","Betsi Cadwaladr University Health Board","Wrexham 013A","W01000398",1272,"Wrexham",138894,0.00915806298328222,"6B4",53858,420550.4785,1823870,"antipsych",493.234956153614,3851.42776975247,16703.1163333189
"5421","Betsi Cadwaladr University Health Board","Wrexham 013B","W01000399",1155,"Wrexham",138894,0.00831569398246145,"6B4",53858,420550.4785,1823870,"antipsych",447.866646507409,3497.16908338373,15166.744783792
"5422","Betsi Cadwaladr University Health Board","Wrexham 005C","W01000400",2067,"Wrexham",138894,0.0148818523478336,"6B4",53858,420550.4785,1823870,"antipsych",801.506803749622,6258.57012584777,27142.5640416433
"5423","Betsi Cadwaladr University Health Board","Wrexham 005D","W01000401",1964,"Wrexham",138894,0.0141402796377093,"6B4",53858,420550.4785,1823870,"antipsych",761.567180727749,5946.70136776247,25790.0318228289
"5424","Betsi Cadwaladr University Health Board","Wrexham 011D","W01000402",2712,"Wrexham",138894,0.0195256814549225,"6B4",53858,420550.4785,1823870,"antipsych",1051.61415179921,8211.53467890622,35612.3046351894
"5425","Betsi Cadwaladr University Health Board","Wrexham 018C","W01000403",1208,"Wrexham",138894,0.0086972799400982,"6B4",53858,420550.4785,1823870,"antipsych",468.418103013809,3657.64524045675,15862.7079643469
"5426","Betsi Cadwaladr University Health Board","Wrexham 018D","W01000404",2163,"Wrexham",138894,0.0155730269126096,"6B4",53858,420550.4785,1823870,"antipsych",838.732083459329,6549.24391979135,28403.1765951013
"5427","Betsi Cadwaladr University Health Board","Wrexham 015B","W01000405",2438,"Wrexham",138894,0.0175529540512909,"6B4",53858,420550.4785,1823870,"antipsych",945.366999294426,7381.90322535891,32014.306305528
"5428","Betsi Cadwaladr University Health Board","Wrexham 013C","W01000406",2381,"Wrexham",138894,0.0171425691534552,"6B4",53858,420550.4785,1823870,"antipsych",923.264489466787,7209.3156602049,31265.8176019122
"5429","Betsi Cadwaladr University Health Board","Wrexham 016C","W01000407",1393,"Wrexham",138894,0.010029230924302,"6B4",53858,420550.4785,1823870,"antipsych",540.154319121056,4217.7978642022,18292.0134059067
"5430","Betsi Cadwaladr University Health Board","Wrexham 013D","W01000408",1261,"Wrexham",138894,0.00907886589773496,"6B4",53858,420550.4785,1823870,"antipsych",488.96955952021,3818.12139752977,16558.6711449019
"5431","Betsi Cadwaladr University Health Board","Wrexham 017E","W01000409",2136,"Wrexham",138894,0.0153786340662664,"6B4",53858,420550.4785,1823870,"antipsych",828.262473540974,6467.49191524472,28048.6293144412
"5432","Betsi Cadwaladr University Health Board","Wrexham 014D","W01000410",1766,"Wrexham",138894,0.0127147320978588,"6B4",53858,420550.4785,1823870,"antipsych",684.790041326479,5347.18666775383,23190.0184313217
"5433","Betsi Cadwaladr University Health Board","Wrexham 015C","W01000411",1558,"Wrexham",138894,0.0112171872075108,"6B4",53858,420550.4785,1823870,"antipsych",604.135268622115,4717.39344754273,20458.6912321627
"5434","Betsi Cadwaladr University Health Board","Wrexham 015D","W01000412",1605,"Wrexham",138894,0.011555574754849,"6B4",53858,420550.4785,1823870,"antipsych",622.360145146659,4859.70249249428,21075.8661281265
"5435","Betsi Cadwaladr University Health Board","Wrexham 010C","W01000413",1514,"Wrexham",138894,0.0109003988653218,"6B4",53858,420550.4785,1823870,"antipsych",587.073682088499,4584.16795865192,19880.9104784944
"5436","Betsi Cadwaladr University Health Board","Wrexham 010D","W01000414",1332,"Wrexham",138894,0.00959004708626723,"6B4",53858,420550.4785,1823870,"antipsych",516.50075597218,4033.09889096721,17490.9991792302
"5437","Betsi Cadwaladr University Health Board","Wrexham 007C","W01000415",1483,"Wrexham",138894,0.0106772070787795,"6B4",53858,420550.4785,1823870,"antipsych",575.053018848906,4490.30454602431,19473.8376747736
"5438","Betsi Cadwaladr University Health Board","Wrexham 007D","W01000416",1222,"Wrexham",138894,0.00879807623079471,"6B4",53858,420550.4785,1823870,"antipsych",473.846789638141,3700.03516874019,16046.5472950595
"5439","Betsi Cadwaladr University Health Board","Wrexham 020D","W01000417",1403,"Wrexham",138894,0.0101012282747995,"6B4",53858,420550.4785,1823870,"antipsych",544.031952424151,4248.07638440465,18423.3272135585
"5440","Betsi Cadwaladr University Health Board","Wrexham 020E","W01000418",1602,"Wrexham",138894,0.0115339755496998,"6B4",53858,420550.4785,1823870,"antipsych",621.19685515573,4850.61893643354,21036.4719858309
"5441","Betsi Cadwaladr University Health Board","Wrexham 016D","W01000419",1525,"Wrexham",138894,0.010979595950869,"6B4",53858,420550.4785,1823870,"antipsych",591.339078721903,4617.47433087462,20025.3556669115
"5442","Betsi Cadwaladr University Health Board","Wrexham 016E","W01000420",1494,"Wrexham",138894,0.0107564041643268,"6B4",53858,420550.4785,1823870,"antipsych",579.31841548231,4523.61091824701,19618.2828631906
"5443","Betsi Cadwaladr University Health Board","Wrexham 008F","W01000422",2094,"Wrexham",138894,0.0150762451941769,"6B4",53858,420550.4785,1823870,"antipsych",811.976413667977,6340.3221303944,27497.1113223033
"5444","Betsi Cadwaladr University Health Board","Wrexham 012D","W01000423",2235,"Wrexham",138894,0.0160914078361916,"6B4",53858,420550.4785,1823870,"antipsych",866.651043241609,6767.24926524904,29348.6360101948
"5445","Betsi Cadwaladr University Health Board","Wrexham 012E","W01000424",1405,"Wrexham",138894,0.010115627744899,"6B4",53858,420550.4785,1823870,"antipsych",544.80747908477,4254.13208844515,18449.5899750889
"5446","Betsi Cadwaladr University Health Board","Wrexham 010E","W01000425",2378,"Wrexham",138894,0.0171209699483059,"6B4",53858,420550.4785,1823870,"antipsych",922.101199475859,7200.23210414417,31226.4234596167
"5447","Betsi Cadwaladr University Health Board","Conwy 011F","W01001926",2180,"Conwy",118723,0.0183620696916352,"6A7",38657,402736.4567,1494667,"antipsych",709.82252806954,7395.0748852876,27445.1796197872
"5448","Betsi Cadwaladr University Health Board","Conwy 010G","W01001927",1417,"Conwy",118723,0.0119353452995628,"6A7",38657,402736.4567,1494667,"antipsych",461.384643245201,4806.79867543694,17839.3667528617
"5449","Betsi Cadwaladr University Health Board","Conwy 010H","W01001928",1127,"Conwy",118723,0.00949268465251047,"6A7",38657,402736.4567,1494667,"antipsych",366.958710612097,3823.05018152254,14188.4024915139
"5450","Betsi Cadwaladr University Health Board","Wrexham 012F","W01001929",1365,"Wrexham",138894,0.00982763834290898,"6B4",53858,420550.4785,1823870,"antipsych",529.296945872392,4133.01800763532,17924.3347444814
"5451","Betsi Cadwaladr University Health Board","Wrexham 019F","W01001930",2034,"Wrexham",138894,0.0146442610911918,"6B4",53858,420550.4785,1823870,"antipsych",788.71061384941,6158.65100917966,26709.2284763921
"5452","Betsi Cadwaladr University Health Board","Wrexham 012G","W01001931",1642,"Wrexham",138894,0.0118219649516898,"6B4",53858,420550.4785,1823870,"antipsych",636.707388368108,4971.73301724337,21561.7272164384
"5453","Betsi Cadwaladr University Health Board","Gwynedd 014E","W01001932",2796,"Gwynedd",121340,0.02304268996209,"6A2",36890,300340.1041,1271494,"antipsych",850.0448327015,6920.64390195813,29298.6420306577
"5454","Betsi Cadwaladr University Health Board","Gwynedd 017F","W01001933",1932,"Gwynedd",121340,0.015922202076809,"6A2",36890,300340.1041,1271494,"antipsych",587.370034613483,4782.07582925004,20244.9844074501
"5455","Betsi Cadwaladr University Health Board","Wrexham 010F","W01001969",2593,"Wrexham",138894,0.0186689129840022,"6B4",53858,420550.4785,1823870,"antipsych",1005.47031549239,7851.22028849698,34049.6703241321
"5456","Betsi Cadwaladr University Health Board","Wrexham 021C","W01001970",2251,"Wrexham",138894,0.0162066035969876,"6B4",53858,420550.4785,1823870,"antipsych",872.85525652656,6815.69489757297,29558.7381024378
"5457","Betsi Cadwaladr University Health Board","Wrexham 022D","W01001971",953,"Wrexham",138894,0.00686134750241191,"6B4",53858,420550.4785,1823870,"antipsych",369.538453784901,2885.54297529411,12514.205869224
"5458","Betsi Cadwaladr University Health Board","Wrexham 022E","W01001972",1334,"Wrexham",138894,0.00960444655636673,"6B4",53858,420550.4785,1823870,"antipsych",517.276282632799,4039.1545950077,17517.2619407606
"5459","Betsi Cadwaladr University Health Board","Gwynedd 013E","W01002003",2430,"Gwynedd",121340,0.0200263721773529,"6A2",36890,300340.1041,1271494,"antipsych",738.772869622548,6014.72270449151,25463.4120652711
"5460","Betsi Cadwaladr University Health Board","Gwynedd 016F","W01002004",2247,"Gwynedd",121340,0.0185182132849843,"6A2",36890,300340.1041,1271494,"antipsych",683.136888083072,5561.7621057582,23545.7970825779
"5461","Betsi Cadwaladr University Health Board","Isle of Anglesey 002E","W01002005",2285,"Isle of Anglesey",70009,0.0326386607436187,"6B1",22925,180067.8346,824282,"antipsych",748.241297547458,5877.17296434744,26903.4605550715
"5462","Betsi Cadwaladr University Health Board","Isle of Anglesey 004G","W01002007",2191,"Isle of Anglesey",70009,0.0312959762316274,"6B1",22925,180067.8346,824282,"antipsych",717.460255110057,5635.39867172221,25796.7098801583
"5463","Betsi Cadwaladr University Health Board","Isle of Anglesey 007F","W01002008",1974,"Isle of Anglesey",70009,0.0281963747518176,"6B1",22925,180067.8346,824282,"antipsych",646.401891185419,5077.26014512991,23241.7641731777
"5464","Powys Teaching Health Board","Powys 021A","W01000426",1493,"Powys",132167,0.0112963145111866,"6C4",32844,412627.8394,1342638,"antipsych",371.016153805413,4661.1738499338,15166.8611226706
"5465","Powys Teaching Health Board","Powys 011A","W01000427",1274,"Powys",132167,0.00963931995127377,"6C4",32844,412627.8394,1342638,"antipsych",316.593824479636,3977.45176477941,12942.1172607383
"5466","Powys Teaching Health Board","Powys 005A","W01000428",1391,"Powys",132167,0.0105245636202683,"6C4",32844,412627.8394,1342638,"antipsych",345.668767544092,4342.72794725915,14130.6790499898
"5467","Powys Teaching Health Board","Powys 010A","W01000429",2456,"Powys",132167,0.01858255086368,"6C4",32844,412627.8394,1342638,"antipsych",610.325300566707,7667.6778134209,24949.6389265096
"5468","Powys Teaching Health Board","Powys 015A","W01000430",1287,"Powys",132167,0.00973768035893983,"6C4",32844,412627.8394,1342638,"antipsych",319.82437370902,4018.03800727716,13074.1796817663
"5469","Powys Teaching Health Board","Powys 014A","W01000431",1251,"Powys",132167,0.00946529769155689,"6C4",32844,412627.8394,1342638,"antipsych",310.878237381495,3905.64533574493,12708.4683619966
"5470","Powys Teaching Health Board","Powys 014B","W01000432",1208,"Powys",132167,0.00913995172773839,"6C4",32844,412627.8394,1342638,"antipsych",300.19257454584,3771.39853363699,12271.6465078272
"5471","Powys Teaching Health Board","Powys 006A","W01000433",2350,"Powys",132167,0.0177805352319414,"6C4",32844,412627.8394,1342638,"antipsych",583.983899157884,7336.74383613156,23872.8222627433
"5472","Powys Teaching Health Board","Powys 007A","W01000434",781,"Powys",132167,0.00590919064516861,"6C4",32844,412627.8394,1342638,"antipsych",194.081457549918,2438.29656851862,7933.90390944789
"5473","Powys Teaching Health Board","Powys 012A","W01000438",1308,"Powys",132167,0.00989657024824654,"6C4",32844,412627.8394,1342638,"antipsych",325.042953233409,4083.60039900429,13287.5112849652
"5474","Powys Teaching Health Board","Powys 007B","W01000439",2005,"Powys",132167,0.0151702013361883,"6C4",32844,412627.8394,1342638,"antipsych",498.250092685769,6259.64740061437,20368.0887816172
"5475","Powys Teaching Health Board","Powys 020A","W01000440",1354,"Powys",132167,0.0102446147676803,"6C4",32844,412627.8394,1342638,"antipsych",336.474127429691,4227.21325707325,13754.8090824487
"5476","Powys Teaching Health Board","Powys 005B","W01000441",1628,"Powys",132167,0.0123177495138726,"6C4",32844,412627.8394,1342638,"antipsych",404.564165033632,5082.64636817965,16538.2785718069
"5477","Powys Teaching Health Board","Powys 004A","W01000442",2145,"Powys",132167,0.0162294672648997,"6C4",32844,412627.8394,1342638,"antipsych",533.040622848366,6696.7300121286,21790.2994696104
"5478","Powys Teaching Health Board","Powys 015B","W01000443",2252,"Powys",132167,0.0170390490818434,"6C4",32844,412627.8394,1342638,"antipsych",559.630528044065,7030.78600807161,22877.2747811481
"5479","Powys Teaching Health Board","Powys 002A","W01000444",2290,"Powys",132167,0.0173265641196365,"6C4",32844,412627.8394,1342638,"antipsych",569.073671945342,7149.42271691118,23263.3033964605
"5480","Powys Teaching Health Board","Powys 015C","W01000445",1626,"Powys",132167,0.0123026171434624,"6C4",32844,412627.8394,1342638,"antipsych",404.06715745988,5076.40233087231,16517.9612762641
"5481","Powys Teaching Health Board","Powys 015D","W01000446",1676,"Powys",132167,0.0126809264037165,"6C4",32844,412627.8394,1342638,"antipsych",416.492346803665,5232.50326355596,17025.8936648331
